userId,reviewNo,rating,movieId
wato,10333241,9,129406
wato,10159576,10,102934
wato,9642900,8,112268
wato,7696681,7,86783
wato,7691811,8,50407
wato,7662535,7,91700
wato,7662528,6,98709
wato,7637204,9,89636
wato,7568285,8,77017
wato,6298055,9,88426
wato,5111108,2,76581
wato,5111107,10,71509
bann,15771968,10,161967
igoo,15771967,10,168779
azra,15771966,10,161967
azra,15244916,10,167651
azra,15229729,10,151153
azra,15080708,8,167697
azra,15080697,10,156464
azra,12074353,10,145162
azra,11435327,9,130966
leer,15771965,10,177483
leer,15748033,10,163788
leer,15697710,10,174065
leer,15658226,10,174050
boom,15771963,5,132623
boom,15711756,5,177967
boom,15448539,7,94775
boom,15427473,6,168037
boom,15419357,10,78726
boom,15376878,9,52555
sang,15771961,6,95327
sang,15768554,10,161967
sang,15764570,1,155715
sang,15764425,10,86507
sang,15757841,1,165748
sang,15750726,1,74027
sang,15728824,10,10245
sang,15728823,10,10012
sang,15728821,10,40133
sang,15713755,10,174530
sang,15711946,10,24660
sang,15684141,10,10048
sang,15676785,10,121048
sang,15666622,10,127397
sang,15619401,10,35901
sang,15554040,10,136900
sang,15533717,10,109984
sang,15511326,7,106332
sang,15498054,7,116254
sang,15495387,10,167651
sang,15469693,8,151153
sang,15435502,1,163608
sang,15427484,10,172425
sang,15412309,10,113163
sang,15320644,8,129406
sang,15301529,10,12482
sang,15192795,10,10201
sang,15140474,10,32665
sang,15051221,10,144215
sang,15048415,1,157297
sang,15039383,7,166092
sang,14974917,10,31267
sang,14922818,10,135874
sang,14897513,10,156464
sang,14847865,10,112082
sang,14769848,6,123277
sang,14763141,10,127375
sang,14760589,10,168050
sang,14754588,1,48598
sang,14754584,1,106547
sang,14750931,10,100647
sang,14743824,10,119428
sang,14738216,1,120557
sang,14732166,10,155356
sang,14714701,8,172420
sang,14684246,1,130739
sang,14668097,10,38281
sang,14651115,10,120125
sang,14648975,7,168298
sang,14648972,7,107373
sang,14642274,10,125417
sang,14634502,8,103797
sang,14633796,8,78621
sang,14630487,8,168049
sang,14588199,1,155411
sang,14558011,8,136687
sang,14549535,2,129086
sang,14538518,10,39363
sang,14538512,8,112268
sang,14526733,1,140652
sang,14525007,10,76667
sang,14494457,10,161850
sang,14428281,10,109911
sang,14350725,10,116233
sang,14348829,10,154222
sang,14283571,6,175322
sang,14283565,10,144330
sang,14258962,10,35187
sang,14256250,10,144968
sang,14210428,10,10039
sang,14195753,10,26348
sang,14192444,10,154285
sang,14162604,10,144693
sang,14123938,10,143932
sang,14116268,10,149236
sang,14052601,1,125494
sang,14035128,10,158610
sang,14035118,10,49085
sang,14033944,10,151751
sang,14028451,10,92069
sang,14027572,10,140265
sang,14020240,10,168011
sang,14013174,10,130765
sang,14000184,10,53158
sang,13947138,10,136898
sang,13947129,10,10040
sang,13816204,10,118323
sang,13805732,8,152633
sang,13795980,10,149504
sang,13793234,10,150198
sang,13792191,8,137326
sang,13750740,1,153651
sang,13744265,10,52435
sang,13742693,4,92061
sang,13715086,10,136869
sang,13703938,10,146459
sang,13700819,10,158180
sang,13697839,7,155665
sang,13677109,10,151728
sang,13605215,1,152168
sang,13602739,10,158191
sang,13561016,10,162932
sang,13557475,7,153652
sang,13546068,10,18988
sang,13544114,10,10005
sang,13540428,10,145162
sang,13531535,8,152385
sang,13528258,9,150637
sang,13515633,10,153642
sang,13508508,10,160749
sang,13508498,10,152170
sang,13486937,10,125488
sang,13480625,1,75397
sang,13452898,7,154272
sang,13451538,7,80998
sang,13443400,10,37038
sang,13443358,10,38619
sang,13425465,1,117790
sang,13413326,10,116866
sang,13384470,7,142822
sang,13364126,10,72043
sang,13360631,10,134898
sang,13265217,7,132933
sang,13260295,10,74566
sang,13260290,10,68073
sang,13252316,8,121922
sang,13250190,10,130966
sang,13248591,9,149747
sang,13104913,1,149221
sang,13069371,8,142384
sang,13019429,10,146469
sang,12828413,10,149777
sang,12815578,10,155716
sang,12745241,5,123630
sang,12667441,10,82473
sang,12649247,10,127398
sang,12519305,10,140731
sang,12499156,1,140271
sang,12398766,10,117787
sang,12243427,7,119412
sang,12155365,10,12369
sang,12147429,10,40041
sang,11992453,7,115642
sang,11927751,10,125459
sang,11761246,9,102817
sang,11761236,8,94767
sang,11678566,10,16516
sang,11400417,10,97629
sang,11387718,8,109960
sang,11350350,10,75006
sang,11338733,1,74866
sang,11338724,10,122489
sang,11221422,10,119430
sang,11095311,10,122527
sang,10959067,10,115622
sang,10933588,10,114225
sang,10933271,10,92064
sang,10737700,10,124212
sang,10710255,10,129049
sang,10637701,10,127496
sang,10626948,10,100072
sang,10389718,10,96379
sang,10349315,10,69956
sang,10318921,6,79102
sang,10318905,10,67786
sang,10276365,10,95541
sang,10258636,10,115977
sang,10165779,10,49726
sang,10161139,8,109753
sang,10034725,10,102272
sang,9951185,10,77768
sang,9833776,10,109905
sang,9767984,10,114249
sang,9764992,10,96962
sang,9693934,10,81028
sang,9688639,10,77039
sang,9685751,10,104816
sang,9683854,10,96387
sang,9683796,10,14450
sang,9665584,10,66570
sang,9628265,10,123300
sang,9612127,10,118958
sang,9606918,10,107928
sang,9601583,10,38582
sang,9599492,9,99797
sang,9563713,10,109982
sang,9510580,10,97816
sang,9504265,8,52553
sang,9472657,10,38899
sang,9471078,10,118348
sang,9457842,10,113377
sang,9367156,10,45290
sang,9266014,10,85702
sang,9237749,7,107960
sang,9135268,9,30685
sang,9134630,7,66754
sang,9134025,6,108225
sang,9119947,10,91031
sang,9112532,5,100987
sang,9014249,10,76020
sang,9005961,10,93756
sang,8955437,10,99740
sang,8897131,9,50932
sang,8888544,7,102648
sang,8874410,10,109778
sang,8859336,1,102824
sang,8854521,7,100691
sang,8849334,10,10936
sang,8841970,9,97693
sang,8841842,10,18173
sang,8838197,1,72522
sang,8834169,9,98467
sang,8828364,1,95876
sang,8820591,10,90589
sang,8806365,8,56247
sang,8806356,10,94766
sang,8768979,1,117861
sang,8731723,8,71943
sang,8725775,10,23859
sang,8715765,10,87655
sang,8712566,10,106540
sang,8683123,7,107923
sang,8682157,10,94187
sang,8678906,10,21610
sang,8648692,10,96327
sang,8600148,10,101901
sang,8589417,10,97858
sang,8587578,10,98484
sang,8566920,10,91192
sang,8562747,10,36484
sang,8541234,10,93028
sang,8520217,10,100203
sang,8479189,7,93728
sang,8218492,10,92075
sang,8207777,9,74767
sang,8130122,10,95873
sang,8130120,10,47370
sang,8017882,10,36992
sang,8016121,10,95877
sang,7957072,1,103704
sang,7954534,10,10700
sang,7954529,8,92047
sang,7933833,1,92575
sang,7908186,10,87311
sang,7826786,6,95503
sang,7826780,9,99794
sang,7806229,6,62328
sang,7732915,10,86867
sang,7716088,6,92068
sang,7713317,10,74565
sang,7713315,10,51777
sang,7658147,10,68196
sang,7576907,10,90597
sang,7550140,10,34416
sang,7520151,7,78780
sang,7520135,10,85633
sang,7512341,10,87565
sang,7494069,10,70254
sang,7420153,8,72405
sang,7398431,10,36351
sang,7298673,8,86783
sang,7280397,10,73476
sang,7228850,1,47384
sang,7186810,5,93090
sang,7186808,10,78790
sang,7163106,10,90834
sang,7123454,10,70123
sang,6994709,10,19147
sang,6970557,10,77566
sang,6926363,7,88270
sang,6867486,10,88253
sang,6808921,10,78331
sang,6604092,10,78726
sang,6524872,10,72054
sang,6524865,7,62274
sang,6416187,6,85870
sang,6272058,10,72363
sang,6238547,9,77128
sang,6206199,9,82799
sang,6174722,10,87566
sang,6159692,8,51807
sang,6119539,8,78851
sang,6114101,10,39708
sang,6089756,10,82540
sang,6060595,10,31475
sang,6020603,10,75413
sang,5967181,9,51786
sang,5964338,10,71628
sang,5954021,10,73508
sang,5944188,10,53372
sang,5901305,10,18871
sang,5897821,8,76369
sang,5896259,8,74627
sang,5893773,10,74315
sang,5892655,6,75475
sang,5892162,7,76972
sang,5889937,9,75395
sang,5889933,8,74567
sang,5873633,8,76295
sang,5866359,7,83084
sang,5858308,10,76016
sang,5835800,9,78161
sang,5833884,1,48246
sang,5828954,9,72058
sang,5759075,6,74799
sang,5719779,9,66283
sang,5708738,7,53047
sang,5704917,5,52525
sang,5704751,10,24016
sang,5690284,8,44629
sang,5687860,9,74632
sang,5678675,9,56058
sang,5673881,10,45938
sang,5663455,10,75471
sang,5660736,10,53902
sang,5659221,10,70434
sang,5657048,10,77125
sang,5656596,10,82428
sang,5648058,5,79159
sang,5617927,8,76348
sang,5587763,10,74303
sang,5582229,10,17254
sang,5561210,10,31906
sang,5520056,10,70241
sang,5501166,10,17450
sang,5494964,10,10004
sang,5494963,10,10003
sang,5494962,10,10002
sang,5492981,10,73301
sang,5489221,10,69990
sang,5478834,10,76347
sang,5467114,9,71546
sang,5444849,10,51443
sang,5423940,1,33379
sang,5416114,10,69989
sang,5400195,10,76442
sang,5346676,10,79439
sang,5323926,10,74309
sang,5318854,10,76439
sang,5311378,10,25906
sang,5311377,8,68437
sang,5311372,8,76445
sang,5249239,8,76080
sang,5201835,10,74879
sang,5183348,5,75396
sang,5175995,7,47428
sang,5169056,10,72327
sang,5159852,10,53034
sang,5159017,10,52747
sang,5156550,8,73344
sang,5151543,6,48311
sang,5143209,10,19521
sang,5140496,10,52103
sang,5115811,10,39841
sang,5109074,10,75393
sang,5102615,10,47531
sang,5098195,10,49532
sang,5097841,9,17800
sang,5073259,8,64686
sang,5070936,10,27578
sang,5070810,10,17153
sang,5070744,10,52120
sang,5052356,10,22749
sang,5049329,10,19074
sang,5034793,10,70427
sang,5028118,10,70617
sang,5023968,10,71509
sang,5008258,10,75724
sang,5005715,4,53751
sang,5000130,10,18052
sang,4999395,7,72648
sang,4987328,10,49463
sang,4986210,8,66583
sang,4981341,10,17903
sang,4976526,10,22126
sang,4975260,10,75606
sang,4971942,10,76581
sang,4966224,10,18781
sang,4962121,10,19303
sang,4961070,10,37974
sang,4959802,10,64129
sang,4950779,6,35778
sang,4950777,7,73193
sang,4950179,10,24008
sang,4947478,10,66464
sang,4946759,10,18050
sang,4945849,10,32686
sang,4945254,10,39640
sang,4941987,8,70396
sang,4937419,10,70651
sang,4934579,10,62263
sang,4932899,10,72408
sang,4931383,10,47359
sang,4926529,10,75697
sang,4925275,8,32680
sang,4925263,10,11720
sang,4925013,9,74308
sang,4921976,10,71790
sang,4918458,8,47701
sang,4913190,4,72181
sang,4912122,8,52541
sang,4912115,10,31801
sang,4902976,10,73317
sang,4889277,10,65998
sang,4889200,10,52326
sang,4876193,8,73372
sang,4872442,10,38488
sang,4871567,10,38227
sang,4867921,10,67374
sang,4865154,8,74094
sang,4857868,10,34324
sang,4857864,6,51161
sang,4842984,7,72080
sang,4841288,10,61273
sang,4841287,10,50669
sang,4836580,10,53308
sang,4834942,10,40034
sang,4834709,1,73318
sang,4833030,10,61115
sang,4821200,10,72962
sang,4819370,10,51943
sang,4811145,1,71499
sang,4810189,8,51386
sang,4733367,10,66463
sang,4706599,4,70117
sang,4705495,9,54640
sang,4700420,10,52515
sang,4696841,10,70457
sang,4689909,10,73096
sang,4683746,10,72007
sang,4679297,8,70922
sang,4641135,6,71920
sang,4637635,10,72012
sang,4616296,10,71486
sang,4595698,10,50598
sang,4583760,8,71498
sang,4578218,10,51918
sang,4569727,10,19146
sang,4536355,10,70251
sang,4526854,10,17343
sang,4521113,10,62175
sang,4518764,10,53041
sang,4517753,10,52757
sang,4502433,10,65994
sang,4497467,10,71760
sang,4496297,9,50498
sang,4494191,10,69866
sang,4490839,10,47411
sang,4489351,8,68984
sang,4489065,10,63017
sang,4489052,10,50667
sang,4486199,10,68498
sang,4485499,10,52420
sang,4485346,10,49008
sang,4485345,1,51959
sang,4479466,10,46532
sang,4478045,10,52548
sang,4466092,8,57829
sang,4463499,10,17744
sang,4460538,10,69689
sang,4452861,9,64161
sang,4452860,6,70397
sang,4445271,10,57899
sang,4443246,8,46875
sang,4439626,10,45921
sang,4437738,7,69958
sang,4384171,8,57950
sang,4383812,10,63268
sang,4383089,8,67059
sang,4375485,8,51082
sang,4371368,6,52144
sang,4360971,7,51834
sang,4329615,6,51076
sang,4328610,10,45979
sang,4311748,8,53152
sang,4305638,6,53785
sang,4281599,10,10034
sang,4281595,10,10033
sang,4281585,10,34521
sang,4262544,6,57253
sang,4258060,10,70395
sang,4254708,8,38455
sang,4247517,8,70000
sang,4239896,10,19509
sang,4239892,6,48600
sang,4216021,7,53149
sang,4210401,10,51132
sang,4161845,10,70469
sang,4161706,10,46650
sang,4144845,10,62266
sang,4077768,10,49835
sang,4061410,10,56612
sang,4055669,10,53025
sang,4038788,10,45942
sang,4033882,1,54563
sang,4029999,10,54973
sang,3999851,10,47036
sang,3974888,8,52245
sang,3879864,10,31159
sang,3869165,8,49483
sang,3842205,10,31013
sang,3841113,10,24094
sang,3818704,10,17970
sang,3790441,10,51407
sang,3779400,10,47385
sang,3751353,10,50621
sang,3679529,10,10238
sang,3676663,10,12324
sang,3637230,10,39744
sang,3628769,1,40222
sang,3628764,10,17942
sang,3619134,1,51856
sang,3619126,10,33755
sang,3603473,10,68052
sang,3599404,10,22080
sang,3596006,10,39879
sang,3584994,10,61503
sang,3582574,6,51306
sang,3579906,10,50681
sang,3577286,10,50721
sang,3576363,4,49852
sang,3576357,10,68031
sang,3574656,10,58602
sang,3570105,10,68089
sang,3566568,6,65648
sang,3565003,8,50176
sang,3559290,10,51781
sang,3541789,10,66520
sang,3512194,10,10561
sang,3511049,10,16877
sang,3509726,10,10072
sang,3502148,8,58273
sang,3498908,10,62789
sang,3494315,10,10071
sang,3494311,10,69023
sang,3479358,4,59845
sang,3405442,10,66415
sang,3405436,10,17135
sang,3377926,10,50869
sang,3329342,10,17486
sang,3326065,8,68945
sang,3325680,10,10278
sang,3324312,10,38574
sang,3320580,10,66091
sang,3306550,8,39723
sang,3302795,10,68567
sang,3286681,10,58437
sang,3281529,10,37709
sang,3278365,10,68063
sang,3274017,8,64258
sang,3269650,10,38197
sang,3268619,10,45709
sang,3267217,10,68934
sang,3254797,1,45888
sang,3250797,10,37486
sang,3250167,10,58323
sang,3249445,10,62560
sang,3243775,10,65197
sang,3241485,1,50184
sang,3229811,9,31310
sang,3226233,10,65847
sang,3225824,8,66729
sang,3224238,10,48602
sang,3195518,1,66199
sang,3185702,10,51143
sang,3162927,10,44477
sang,3150599,10,38347
sang,3132790,10,65769
sang,3117067,10,38444
sang,3111466,10,48690
sang,3109685,9,38064
sang,3105431,10,46494
sang,3103462,10,42509
sang,3103200,9,45292
sang,3101849,6,45941
sang,3099747,9,68217
sang,3098549,8,69299
sang,3086125,10,62422
sang,3085215,10,43516
sang,3084184,10,65869
sang,3082380,10,61823
sang,3079071,10,65213
sang,3072002,10,33408
sang,3062326,1,49525
sang,3055999,10,60480
sang,3055390,10,36843
sang,3052638,10,63148
sang,3051020,8,66143
sang,3050653,1,45695
sang,3039757,10,48074
sang,3039439,10,28792
sang,3033304,10,45475
sang,3032751,10,62249
sang,3031112,10,11622
sang,3029340,8,66803
sang,3011552,7,50704
sang,3009772,10,69776
sang,3008708,10,28789
sang,3000382,8,47407
sang,2999068,4,64185
sang,2993229,6,44728
sang,2960125,7,67785
sang,2928769,10,44885
sang,2926698,10,63824
sang,2923094,10,31913
sang,2853409,10,62586
sang,2826113,10,66402
sang,2826105,10,36853
sang,2791475,10,65674
sang,2737897,10,31911
sang,2704460,10,61029
sang,2693501,8,66598
sang,2672630,7,57412
sang,2668968,6,54411
sang,2664857,10,19302
sang,2658415,8,66158
sang,2644290,10,39652
sang,2639966,6,36778
sang,2638979,9,65840
sang,2633844,8,66510
sang,2599986,10,47152
sang,2588695,10,37488
sang,2586682,9,37487
sang,2586022,8,41672
sang,2586015,10,36565
sang,2582212,8,61698
sang,2580874,1,57874
sang,2575071,10,56232
sang,2574863,10,68046
sang,2573002,4,63722
sang,2568628,6,64195
sang,2566196,8,63918
sang,2560436,8,65861
sang,2559088,1,66438
sang,2557383,8,45129
sang,2546532,8,62878
sang,2545928,8,47048
sang,2543679,10,59075
sang,2543677,10,38738
sang,2543674,10,35273
sang,2541415,10,62167
sang,2538806,9,69207
sang,2536202,9,36746
sang,2535285,1,66487
sang,2535032,7,65540
sang,2528790,10,17173
sang,2525310,6,64994
sang,2518905,10,62555
sang,2513726,8,65245
sang,2498727,10,66751
sang,2497297,10,37742
sang,2497283,10,28840
sang,2494748,10,65090
sang,2484769,10,68695
sang,2479665,8,64995
sang,2475553,10,66102
sang,2456477,9,36763
sang,2454456,9,34566
sang,2436814,10,30897
sang,2431205,6,61427
sang,2429539,8,19333
sang,2385414,10,65991
sang,2373512,10,67382
sang,2351690,10,10035
sang,2324628,8,45535
sang,2324627,10,36666
sang,2324626,9,34501
sang,2324623,10,18847
sang,2324621,10,35071
sang,2324619,10,31307
sang,2324615,8,40101
sang,2316278,10,65721
sang,2307737,10,25915
sang,2208530,1,34210
sang,1997039,10,31148
sang,1992487,10,39569
sang,1992484,2,58018
sang,1616041,10,43157
sang,1583417,10,16503
sang,1473110,10,44529
sang,1426549,10,33422
sang,1394429,10,48742
sang,1382788,10,53813
sang,1204533,7,41586
sang,1195063,10,57723
sang,1194866,10,58085
sang,1182958,10,14050
sang,1182936,10,58088
sang,1148012,10,10111
sang,1148009,10,10110
sang,1105132,10,18597
sssk,15771959,10,95327
sssk,15735548,10,37380
sssk,15735280,10,93715
sssk,15712166,10,39801
sssk,15692693,10,118917
sssk,15691495,1,181104
sssk,15609615,8,49483
sssk,15576387,10,140010
sssk,15533372,10,38254
sssk,15442778,10,10034
sssk,15425559,9,99797
sssk,15387048,10,25906
sssk,15354415,10,127398
sssk,15265645,10,77919
sssk,15071901,10,31162
sssk,14927805,10,57723
sssk,14899347,1,152170
sssk,13874952,10,165026
sssk,13851084,10,13500
sssk,13820389,1,137326
sssk,13506074,10,70910
sssk,13505155,6,155411
sssk,13387027,8,153642
sssk,13292304,10,161242
sssk,13248444,10,137952
sssk,12525605,10,17135
sssk,12525603,10,24452
sssk,11734101,10,131579
sssk,11584396,1,126385
kimd,15771958,2,161967
msjs,15771956,10,161967
qudr,15771955,2,180399
gopa,15771954,10,163788
gopa,11696212,1,134895
gopa,10677417,1,136007
gopa,10382465,10,112268
gopa,8082453,10,47370
gopa,4069928,10,62266
yyua,15771953,10,47384
yyua,15206371,10,146506
babo,15771951,1,102953
bjwb,15771950,10,161967
artn,15771948,10,120165
artn,15768528,10,172174
artn,15763735,10,109957
artn,15763659,10,153642
artn,15762247,10,134838
artn,15743584,10,159848
artn,15709530,10,31153
artn,15616244,10,163824
artn,15613199,1,151132
artn,15593191,10,47048
artn,15592632,10,108255
artn,15522979,1,177374
artn,15516665,9,154272
artn,15507959,10,151196
artn,15496074,1,181411
artn,15492302,10,171539
artn,15450488,10,169240
artn,15446568,10,19517
artn,15427594,10,13155
artn,15415256,1,167651
artn,15358811,1,119430
artn,15173928,1,170879
artn,14975174,10,151744
artn,14923242,1,140695
artn,14857744,10,168049
artn,14831625,10,39636
artn,14814742,10,37049
artn,14814715,1,78726
artn,14772254,7,164106
artn,14770133,10,18052
artn,14770010,1,168298
artn,14761949,10,43208
artn,14761630,1,50184
artn,14761626,1,65669
artn,14746370,10,76794
artn,14735401,10,38364
artn,14732560,10,36342
artn,14701367,1,69956
artn,14685795,10,163699
artn,14628095,10,119632
artn,14614741,10,127383
artn,14595103,9,175322
artn,14583965,10,172420
artn,14579985,1,31159
artn,14579615,1,149236
artn,14565790,1,152625
artn,14546533,10,89615
artn,14542166,5,139700
artn,14534492,10,36581
artn,14531813,10,57899
artn,14526676,10,30270
artn,14514015,10,85705
artn,14499218,10,163781
artn,14422799,1,154285
artn,14374046,10,61101
artn,14367408,10,70691
artn,14323100,10,15187
artn,14323098,10,10670
artn,14317992,10,11104
artn,14313649,10,31196
artn,14311228,10,88399
artn,14288983,1,159645
artn,14277299,10,143409
artn,14259468,10,165751
artn,14258661,10,12749
artn,14258638,10,31581
artn,14233422,1,135874
artn,14170105,1,158631
artn,14167647,10,45290
artn,14159875,10,85870
artn,14078577,10,49228
artn,14076116,10,37261
artn,14025665,10,74627
artn,13953467,1,76972
artn,13859022,10,19529
artn,13856359,10,119294
artn,13840739,10,116866
artn,13829198,1,10626
artn,13826549,10,39405
artn,13808420,1,127382
artn,13771131,1,74893
artn,13747894,10,31269
artn,13738725,10,18847
artn,13542144,1,154668
artn,13497450,1,146480
artn,13475708,10,30076
artn,13379293,10,65569
artn,13292790,10,118347
artn,13252537,1,143372
artn,13244448,10,143394
artn,13237056,1,110379
artn,13198227,10,143490
artn,13034225,10,99794
artn,12825540,1,155256
artn,12793253,6,143435
artn,12760258,10,143473
artn,12593036,10,24194
artn,12504157,10,150198
artn,12497815,1,152331
artn,12454132,10,29756
artn,12419917,10,30796
artn,12411933,1,44728
artn,12408572,10,17173
artn,12362610,1,103331
artn,12349543,1,95808
artn,12329122,1,137887
artn,12324104,1,145162
artn,12281925,1,142803
artn,12281922,10,119510
artn,12279291,10,66091
artn,12270374,10,16217
artn,12252538,10,18827
artn,12239151,5,53350
artn,12172314,1,142625
artn,12138966,1,136835
artn,12060185,1,24542
artn,12056304,10,116234
artn,11830516,1,100691
artn,11806068,1,134873
artn,11754719,1,130966
artn,11675633,10,44920
artn,11628762,10,99774
artn,11516529,10,62265
artn,11389950,10,92069
artn,11368652,2,119453
artn,11358009,10,57684
artn,11345733,10,126389
artn,11330630,10,121051
artn,11123252,10,87896
artn,11029701,10,60484
artn,10878000,10,124238
artn,10807295,1,100647
artn,10506037,10,17170
artn,10349839,10,18782
artn,10347497,10,127858
artn,10270081,10,125411
artn,9099609,10,113635
artn,9066379,1,102818
artn,9014456,10,98432
artn,8976522,5,100987
artn,8725313,1,112645
artn,8498690,1,93739
artn,8494376,10,16904
artn,8456710,10,94775
artn,7978334,1,98146
artn,7629164,10,37886
artn,7543458,1,61273
artn,7533167,8,66283
artn,7464426,1,76369
artn,6307503,10,76016
artn,6029143,1,76460
artn,5721634,1,78161
artn,5326003,1,68437
artn,5301069,1,71769
artn,5249258,10,72058
artn,5227913,6,17946
artn,5220965,1,75218
artn,5220943,10,70562
artn,5211865,10,52777
artn,5196179,1,70883
artn,5161092,6,74309
artn,4955923,10,10688
artn,4937752,10,72408
artn,4901667,1,76458
artn,4889174,1,61115
artn,4846528,10,53751
artn,4787177,6,52757
artn,4721150,10,71509
artn,4632058,10,31475
artn,4589966,5,42792
artn,4563977,8,64170
artn,4550245,1,49008
artn,4518118,10,53034
artn,4420951,1,70399
artn,4420949,1,71943
artn,4417150,10,53037
artn,4414985,1,54640
artn,4412431,10,69998
artn,4403397,1,52530
artn,4337888,1,69958
artn,4299807,1,53041
artn,3746318,10,52435
artn,3417107,1,63403
artn,3397398,10,45298
artn,3360681,1,29059
artn,3335816,8,49957
artn,3335815,1,47229
artn,3333574,1,50583
artn,3315348,10,68984
artn,3238399,1,51306
artn,3135249,10,68555
artn,2879137,1,65958
sugo,15771947,10,161967
sugo,13025272,10,146469
sugo,12147387,10,150198
sugo,10578678,10,121788
sugo,9029620,10,93756
sugo,8934253,9,103178
sugo,6728189,10,93005
sugo,4635636,10,22126
sugo,4586294,10,51386
sugo,1498615,7,62638
sohe,15771946,10,161967
sohe,14942741,10,144906
sohe,12775318,1,137008
sohe,10950141,9,135843
sohe,7422121,10,96959
sohe,7096398,10,87309
sohe,6122460,10,68435
grea,15771945,5,174065
grea,15489124,10,171539
grea,15410693,5,167629
grea,15397329,9,169078
grea,15194154,10,92125
grea,15071554,10,151153
grea,14986116,8,167638
grea,14946528,8,179303
grea,14603494,9,153687
grea,14594907,10,154222
grea,14430274,10,175322
grea,14310763,10,144330
grea,14164790,8,159877
grea,14061664,10,136315
grea,13806154,10,158191
grea,13733396,8,158180
grea,13674058,9,155665
grea,13572249,9,116866
grea,13537962,10,106360
grea,13000466,10,32610
grea,12737959,7,146524
grea,12685607,8,144280
grea,12250146,9,130849
grea,11083410,10,122527
grea,9158040,8,92003
grea,9108675,8,93756
grea,8881636,9,90589
grea,8881478,6,107961
grea,8792566,7,108225
grea,8773185,8,94766
grea,8773063,8,98484
grea,8770617,5,110332
grea,8712848,7,106547
grea,8654723,2,64194
grea,7188223,10,94775
grea,6490588,4,80664
grea,5681277,4,83084
grea,5314383,9,75401
grea,1964839,7,63513
grea,1964831,10,39569
zero,15771944,10,69989
zero,15071391,10,152385
zero,14171918,10,171415
zero,13156507,10,162824
zero,10805407,1,129012
zero,10727837,10,102817
toyc,15771943,7,177483
toyc,15613818,8,91391
toyc,15407521,4,167651
toyc,14748678,6,164106
toyc,14741292,8,142739
toyc,14719183,8,163842
toyc,14689777,7,172010
toyc,14601476,8,152680
toyc,14047511,7,72562
toyc,10978661,8,102272
toyc,10331424,8,129406
toyc,10252327,5,115977
toyc,10188075,10,37886
toyc,7032856,1,96969
toyc,6775605,8,93090
toyc,6121880,9,76048
toyc,5746364,7,27103
toyc,5727137,9,76016
toyc,1089367,6,39841
toyc,762730,8,38880
toyc,752595,2,53941
lucy,15771942,9,163788
lucy,15515534,6,164200
lucy,15375025,10,132623
lucy,15264766,9,66728
lucy,14057603,10,136315
lucy,13963845,10,136898
lucy,11457708,10,121051
lucy,7242877,10,83084
hall,15771941,10,177483
hall,15395508,1,56612
hall,15118225,10,157297
hall,14327608,10,44913
hall,14164980,10,145816
imag,15603131,9,181409
imag,15478099,9,52429
imag,15462630,1,181003
imag,14979033,1,173884
imag,14966094,6,174835
imag,14914507,8,144266
imag,14784946,7,164106
imag,14758067,8,132996
imag,14757949,10,155356
imag,14602722,10,146489
imag,14274005,9,95327
imag,14097130,10,37886
imag,14097127,1,174447
imag,14090917,10,118348
imag,14023035,10,51161
imag,14020483,10,173653
imag,13738656,3,153651
imag,13618094,10,158191
imag,13455168,10,68086
imag,13218660,10,153652
imag,13206799,10,146469
imag,13179995,9,152170
imag,13173191,1,142822
imag,13168827,10,165461
imag,13159281,10,162824
imag,13125034,10,151674
imag,13025168,1,146506
imag,12950872,10,146480
imag,12950868,10,143435
imag,12792763,4,123630
imag,12525534,10,162471
imag,12487201,7,146544
imag,12209276,10,134963
imag,11953708,10,143495
imag,11844718,1,133129
imag,11741223,4,122195
imag,11738724,8,109902
imag,11738706,10,137952
imag,11658610,10,125414
imag,11620912,7,94767
imag,11448702,9,139700
imag,11170088,9,133437
imag,11088025,8,122527
imag,11061100,7,124025
imag,11041169,10,17170
imag,11031742,10,134856
imag,11010540,1,136824
imag,10967236,7,122473
imag,10963143,9,143339
imag,10940332,9,129072
imag,10771089,1,137872
imag,10767657,5,145418
imag,10767628,1,100150
imag,10752144,5,140011
imag,10741834,10,124212
imag,10727719,10,127496
imag,10726952,7,128392
imag,10716897,9,124238
imag,10682738,10,147001
imag,10646264,7,100647
imag,10640670,5,133387
imag,10636507,9,140805
imag,10630271,10,130341
imag,10611626,6,131388
imag,10607942,10,78331
imag,10546649,8,136611
imag,10533314,10,121788
imag,10458455,7,136007
imag,10447900,6,125484
imag,10399386,10,119440
imag,10366825,10,121922
imag,10356807,1,129050
imag,10353444,10,129408
imag,10332909,10,38357
imag,10326411,10,129406
imag,10318275,10,81890
imag,10314541,10,10119
imag,10301794,10,118323
imag,10301786,10,133402
imag,10296180,7,121048
imag,10296178,5,130787
imag,10294284,9,93218
imag,10287943,1,136832
imag,10281222,10,134133
imag,10261082,9,130346
imag,10257092,6,87276
imag,10244183,9,92536
imag,10232261,9,104009
imag,10169069,9,61706
imag,10149081,10,72362
imag,10110496,10,94897
imag,10107731,8,122120
imag,10070627,10,136034
imag,10010230,1,120123
imag,9961015,10,114293
imag,9708019,10,113348
imag,9648804,10,117789
imag,9635324,8,118361
imag,9586179,10,37951
imag,9235485,8,45715
imag,9138402,4,100015
jump,15771939,10,177483
bs07,15771938,10,163788
bs07,13065669,10,70910
